DATE,vwret_pct10,n_firms_pct10,vwret_pct20,n_firms_pct20,vwret_pct30,n_firms_pct30,vwret_pct40,n_firms_pct40,vwret_pct50,n_firms_pct50,vwret_pct60,n_firms_pct60,vwret_pct70,n_firms_pct70,vwret_pct80,n_firms_pct80,vwret_pct90,n_firms_pct90
20150731,0.0138838993,1527,0.0139691172,1426,0.0167294203,1251,0.0201243987,1074,0.0189730933,920,0.0241886287,662,0.0192695385,452,0.0303021129,275,0.0227768017,165
20150831,-0.059765577,1523,-0.060340798,1423,-0.061178506,1250,-0.061696151,1074,-0.063755792,920,-0.064203408,662,-0.068482649,452,-0.071313116,275,-0.075051903,165
20150930,-0.027259527,1521,-0.027815758,1422,-0.027928822,1249,-0.028676867,1074,-0.030825533,920,-0.031949164,662,-0.036219674,452,-0.040135997,275,-0.031649097,165
20151030,0.0777961529,1514,0.0789638472,1415,0.0808084036,1243,0.0816011546,1071,0.080210786,918,0.0801006246,662,0.0777695596,452,0.0765935959,275,0.0622908404,165
20151130,0.0036400294,1509,0.0037745529,1410,0.002619058,1240,0.001935972,1068,0.0005392291,915,-0.000202629,661,-0.007878642,452,-0.010772459,275,0.0037461729,165
20151231,-0.021185839,1503,-0.021243553,1406,-0.021123217,1236,-0.022956334,1065,-0.026289472,912,-0.028834444,658,-0.034715391,449,-0.024023446,273,-0.020448507,164
20160129,-0.054181889,1496,-0.054461845,1400,-0.057503322,1230,-0.063605807,1062,-0.070300285,909,-0.068397983,656,-0.062630878,447,-0.060737226,271,-0.043697671,163
20160229,0.0016218189,1488,0.000353286,1392,-0.00212332,1223,-0.003508678,1057,-0.002227203,904,-0.0026307,654,-0.000603052,446,0.0017435339,271,0.0116221566,163
20160331,0.0695053033,1483,0.0689646366,1387,0.0697139061,1218,0.0696425763,1054,0.0691215609,901,0.0662158366,651,0.0697198908,444,0.0608107668,269,0.0655145012,162
20160429,0.0101367562,1472,0.0101790728,1377,0.0097988219,1211,0.0082093988,1049,0.0144791869,896,0.0119247581,647,0.0023128452,442,0.0175884924,267,0.0205876839,160
20160531,0.0169611204,1462,0.0166726787,1367,0.016385002,1202,0.0172540454,1043,0.0167784082,891,0.0208777114,643,0.0171470382,438,0.0120201612,264,0.0004297406,157
20160630,0.0011878924,1460,-0.000017047,1365,-0.002495683,1201,-0.007464744,1042,-0.010808791,890,-0.01460986,642,-0.013063687,438,-0.014094388,264,0.0027047908,157
20160729,0.0366896966,1451,0.0372889717,1358,0.0378727374,1170,0.0391521088,988,0.0424421872,849,0.0465854042,627,0.048741883,436,0.0484973538,286,0.0379878575,158
20160831,0.0038282953,1444,0.0045326788,1352,0.0047226288,1167,0.0053629283,985,0.0066625944,847,0.0100246986,626,0.0125080815,436,0.0131700158,286,0.0023585387,158
20160930,0.0004865616,1437,0.0002547871,1345,0.0006058451,1160,0.0004101568,980,0.0006110096,843,0.0018192033,625,0.0085320566,435,0.01298594,285,-0.005757262,158
20161031,-0.018503627,1436,-0.017988538,1344,-0.018222808,1159,-0.016091705,980,-0.015505803,843,-0.012655444,624,-0.015742565,435,-0.011957905,285,-0.010960223,158
20161130,0.0477991395,1432,0.0480669835,1340,0.0466144002,1155,0.0440258128,977,0.046459084,841,0.0449429684,623,0.0448165355,435,0.0431752404,285,0.0338668493,158
20161230,0.0196684879,1427,0.0203100805,1336,0.0205182272,1151,0.0206563248,974,0.0222057783,839,0.0187668594,622,0.0185631526,434,0.0175495044,284,0.0063489441,158
20170131,0.0193277167,1421,0.0191718724,1331,0.0196957415,1146,0.0233223787,971,0.0248664858,836,0.0323679241,619,0.0358980168,433,0.0417030572,284,0.0565754059,158
20170228,0.037477408,1413,0.0378184543,1323,0.0382952229,1141,0.040703812,966,0.0407284628,831,0.0419864154,616,0.048547952,432,0.0517191195,283,0.0363551066,157
20170331,0.0022630186,1404,0.0021836621,1316,0.0030932463,1137,0.0039013907,962,0.004133422,828,0.0071136595,614,0.0100883812,430,0.0106548604,282,0.0072471533,156
20170428,0.0091849223,1394,0.0090641589,1306,0.010112367,1127,0.0105198034,952,0.0113378871,819,0.0163948744,606,0.0167552498,424,0.0173648369,278,0.0228964509,154
20170531,0.0119421792,1388,0.0115237423,1300,0.0123786474,1122,0.0131702196,948,0.011139437,816,0.0131866704,603,0.0174740217,422,0.0223431818,276,0.0207304661,153
20170630,0.0088132216,1382,0.0096370325,1295,0.0096108663,1118,0.0099781064,945,0.0091753585,814,0.0091051069,603,0.0072448854,422,0.0012284922,276,0.0026567324,153
20170731,0.0204905026,1378,0.0208611671,1251,0.022026263,1087,0.0213606603,910,0.0255054131,773,0.0260954866,566,0.0291560813,388,0.0371299187,241,0.0565311508,124
20170831,0.002372261,1376,0.0029540275,1249,0.0051872612,1086,0.0078385711,909,0.0089792596,772,0.0118248536,565,0.0177886749,388,0.0060210793,241,0.0077630962,124
20170929,0.0243718316,1369,0.0242618042,1244,0.0224596682,1082,0.0221588085,905,0.0188091197,769,0.0142717668,564,0.0119778565,387,0.0145318874,240,0.0158517832,124
20171031,0.0233600262,1365,0.0239309888,1242,0.0252946477,1080,0.0277656434,903,0.028402826,768,0.0318792541,563,0.0389572782,387,0.0506704395,240,0.0343298077,124
20171130,0.0333041372,1361,0.033406757,1238,0.0333656317,1078,0.0314865309,901,0.0300282249,766,0.031057441,562,0.0305460755,387,0.0271297533,240,0.0276415192,124
20171229,0.0116245969,1359,0.0115959961,1236,0.0114597887,1076,0.0097575215,900,0.0091735029,765,0.0080423834,561,0.0091306086,386,0.0043488428,240,0.0071604536,124
20180131,0.0568993265,1356,0.0586871396,1233,0.0599302514,1073,0.0641594296,898,0.0654195577,764,0.0659596191,561,0.0710325759,386,0.0938256089,240,0.0701117131,124
20180228,-0.035076319,1351,-0.035001011,1229,-0.03176073,1069,-0.027547928,894,-0.025909425,762,-0.024714265,559,-0.019267276,384,-0.014897724,239,-0.050260219,124
20180329,-0.023650541,1345,-0.024165373,1223,-0.025095054,1064,-0.02657664,889,-0.022741793,759,-0.023791306,556,-0.025233141,381,-0.022028331,239,-0.038140033,124
20180430,0.0052084082,1338,0.00556626,1216,0.0036471817,1058,0.0051137846,883,0.0098204621,753,0.0143236837,551,0.0149779552,378,0.0299185175,238,0.029344138,123
20180531,0.024173296,1336,0.0246883561,1215,0.0256723943,1057,0.0278435745,882,0.029621494,752,0.0332836117,550,0.0402337944,377,0.0446617948,237,0.0628749305,124
20180629,0.0054585636,1332,0.0044684956,1211,0.0037028344,1053,0.003522548,879,0.0037572641,750,0.0058316343,549,0.0020363209,376,0.0002766505,236,-0.00028067,124
20180731,0.0348418203,1323,0.0346719024,1237,0.0351571382,1099,0.0363749536,957,0.0359366072,823,0.0318775591,631,0.0299867497,405,0.0226276559,269,0.0037696911,141
20180831,0.0361495098,1321,0.036845708,1236,0.0375900933,1099,0.040103979,957,0.0398279506,823,0.0464037692,631,0.0376963653,405,0.0538116438,269,0.0737326441,141
20180928,0.0049414629,1320,0.0051703142,1235,0.0058465367,1099,0.0055173644,957,0.0084549338,823,0.0070294721,631,0.0066846448,405,0.0016625323,269,-0.009783677,141
20181031,-0.07119511,1314,-0.071578342,1231,-0.073666382,1098,-0.073038064,956,-0.077139335,822,-0.08279419,629,-0.097681353,405,-0.112540943,269,-0.13433426,141
20181130,0.0185741134,1308,0.0180837723,1226,0.0175766216,1094,0.0170318646,952,0.0149536923,819,0.0105617171,627,0.0296431916,404,0.0323354522,269,0.0243272312,141
20181231,-0.093838617,1301,-0.093693113,1219,-0.094505695,1088,-0.094096836,948,-0.095693072,816,-0.095916058,624,-0.092397959,402,-0.092271944,268,-0.1030311,140
